mpan,TOTAL (A),TOTAL (E),eac
1800035329342,12765.8,0,290.1318182
1200010205320,12766.3,0,290.1431818
1630000522469,12766.4,0,290.1454545
1023526974391,12767.8,0,290.1772727
2100041660249,12768.2,0,290.1863636
2200041379723,12769.9,0,290.225
2000057610956,12771.6,0,290.2636364
2300001135560,12771.7,0,290.2659091
1800061064035,12772,0,290.2727273
1900011001177,12773.3,0,290.3022727
1900060506483,12773.4,0,290.3045455
1800051023022,12774.6,0,290.3318182
1160001448263,12774.8,0,290.3363636
1800060946228,12776,0,290.3636364
2000027350674,12776.2,0,290.3681818
1800035325170,12777.5,0,290.3977273
2355773727018,12779.3,0,290.4386364
1200010160200,12780.3,0,290.4613636
2199989676336,12781,0,290.4772727
1900011425698,12781.1,0,290.4795455
2100040447927,12781.2,0,290.4818182
1580001158209,12783.4,0,290.5318182
1300005695359,12783.5,0,290.5340909
1014568505219,12784.5,0,290.5568182
1800035240605,12785.2,0,290.5727273
2200019366809,12786.3,0,290.5977273
1580001003922,12787.1,0,290.6159091
2326511593111,12787.4,0,290.6227273
1800061613679,12787.7,0,290.6295455
2100040880600,12787.7,0,290.6295455
1800053341617,12789.7,0,290.675
2200030021985,12790.1,0,290.6840909
1014572248001,12790.3,0,290.6886364
2600003288954,12790.9,0,290.7022727
1170002086794,12791,0,290.7045455
1591043440291,12791.3,0,290.7113636
2100041829358,12792.4,0,290.7363636
2200018712463,12793.5,0,290.7613636
1200039747149,12795.3,0,290.8022727
2700007983285,12797.1,0,290.8431818
2000027363380,12799.3,0,290.8931818
1460000966513,12799.4,0,290.8954545
1100770746716,12799.9,0,290.9068182
1030064617580,12802.4,0,290.9636364
2345282243438,12805.1,0,291.025
2326526766112,12805.7,0,291.0386364
1900090985482,12805.7,0,291.0386364
1300035358401,12808.9,0,291.1113636
2380001644888,12809.1,0,291.1159091
1800060908817,12810.5,0,291.1477273
1200010260828,12813.1,0,291.2068182
1900091388468,12813.3,0,291.2113636
1014569952837,12814.2,0,291.2318182
1591058413095,12815.1,0,291.2522727
2200022325593,12815.1,0,291.2522727
1200060730413,12815.5,0,291.2613636
1014570957018,12815.7,0,291.2659091
1023480957609,12816.2,0,291.2772727
1716730985003,12816.7,0,291.2886364
2380002803982,12819.1,0,291.3431818
1300060033910,12819.8,0,291.3590909
2380002015286,12819.9,0,291.3613636
1600000049910,12820.2,0,291.3681818
2700006412849,12821.1,0,291.3886364
1200010129840,12821.5,0,291.3977273
2000050377705,12822.3,0,291.4159091
2000056295953,12822.9,0,291.4295455
1014568050042,12823.6,0,291.4454545
2000027442340,12825.4,0,291.4863636
1200062807820,12826.3,0,291.5068182
1300008879050,12827.3,0,291.5295455
1900061174512,12828.5,0,291.5568182
1592009143102,12830.6,0,291.6045455
2000052563317,12835.2,0,291.7090909
1592006901652,12836.6,0,291.7409091
1425335100002,12839.1,0,291.7977273
1200010136164,12839.4,0,291.8045455
1419136520005,12840.4,0,291.8272727
2100040486944,12841,0,291.8409091
1700051630821,12841.2,0,291.8454545
2376500086019,12841.9,0,291.8613636
1300035427669,12842.5,0,291.875
1700053018048,12842.8,0,291.8818182
1160001238086,12845.9,0,291.9522727
1600000028896,12847.1,0,291.9795455
1100004914749,12848,0,292
1800061578146,12849.6,0,292.0363636
1800035245152,12850.7,0,292.0613636
1050000383561,12851.1,0,292.0704545
1900028183142,12852.8,0,292.1090909
1591050749605,12853,0,292.1136364
1900091821697,12853.2,0,292.1181818
1050001182088,12853.5,0,292.125
1023504480397,12853.9,0,292.1340909
1591040733849,12853.9,0,292.1340909
1470001421085,12854.2,0,292.1409091
1507966740937,12854.3,0,292.1431818
2199989664270,12854.4,0,292.1454545
1425964100006,12854.8,0,292.1545455
1630000721723,12856.6,0,292.1954545
1050002363682,12857.6,0,292.2181818
2100041792655,12859.2,0,292.2545455
2380000601545,12859.5,0,292.2613636
1170000503200,12859.6,0,292.2636364
1714024915000,12859.7,0,292.2659091
1200010037152,12860.9,0,292.2931818
1300060913210,12862.3,0,292.325
1900029426464,12862.6,0,292.3318182
1014571098694,12862.6,0,292.3318182
2100041631070,12864.5,0,292.375
1200010028956,12865.7,0,292.4022727
1160001359375,12866.1,0,292.4113636
1600000076677,12867,0,292.4318182
1418195121004,12867.1,0,292.4340909
2100040999059,12868.2,0,292.4590909
1014568565013,12868.2,0,292.4590909
1900000385665,12868.3,0,292.4613636
1800061193291,12868.9,0,292.475
1200037901456,12869.4,0,292.4863636
1700051393450,12870.4,0,292.5090909
1591014627380,12870.6,0,292.5136364
2100040838120,12871.1,0,292.525
1800061106633,12871.3,0,292.5295455
1200062339547,12871.7,0,292.5386364
1200050848907,12872.5,0,292.5568182
1030008085652,12875.3,0,292.6204545
1200010234767,12875.3,0,292.6204545
2500001292350,12875.4,0,292.6227273
2200030130044,12878.2,0,292.6863636
2322631645010,12878.5,0,292.6931818
1900090043174,12879.3,0,292.7113636
1800035217856,12879.5,0,292.7159091
1900091451000,12879.7,0,292.7204545
3300000072717,12881.1,0,292.7522727
2199994170390,12881.4,0,292.7590909
1428871200007,12882.9,0,292.7931818
1050000677734,12883.7,0,292.8113636
1700060017030,12886,0,292.8636364
1200051290460,12887.4,0,292.8954545
1640000167512,12887.8,0,292.9045455
2380000494412,12888,0,292.9090909
2200042520510,12888.7,0,292.925
1012761170960,12889,0,292.9318182
1630000877972,12890.4,0,292.9636364
1015684592405,12891.1,0,292.9795455
1200062274225,12891.2,0,292.9818182
1014572006505,12891.7,0,292.9931818
2000027428373,12891.8,0,292.9954545
1200061021318,12892,0,293
2000051379926,12892.1,0,293.0022727
2000051425165,12892.8,0,293.0181818
1800060530640,12893,0,293.0227273
2000052380987,12893.4,0,293.0318182
1591061760704,12895,0,293.0681818
1170002019789,12897.9,0,293.1340909
1170000518020,12898.6,0,293.15
1426123000008,12898.6,0,293.15
1591059771520,12900.3,0,293.1886364
1428282000000,12901.5,0,293.2159091
2316510435019,12901.7,0,293.2204545
1300060021998,12902.1,0,293.2295455
2199989652488,12902.5,0,293.2386364
2000006923887,12903.5,0,293.2613636
2380002797770,12905.1,0,293.2977273
1900090844718,12905.7,0,293.3113636
1580001434944,12906.1,0,293.3204545
2000027402792,12906.4,0,293.3272727
2198765269848,12908.8,0,293.3818182
1200010012343,12909.1,0,293.3886364
1030052044639,12910.2,0,293.4136364
1012766516396,12910.4,0,293.4181818
1050001337023,12912.4,0,293.4636364
1030080183068,12912.8,0,293.4727273
1200052195133,12912.8,0,293.4727273
1014570198245,12914.1,0,293.5022727
1580000753235,12914.7,0,293.5159091
1800035313245,12914.8,0,293.5181818
2200042786141,12914.9,0,293.5204545
2000027362935,12918.1,0,293.5931818
1900092136820,12918.2,0,293.5954545
1800060844456,12918.8,0,293.6090909
1900060244504,12918.9,0,293.6113636
1600000079906,12919.1,0,293.6159091
2323038633010,12920.9,0,293.6568182
1900029001260,12924.5,0,293.7386364
1600000140287,12924.5,0,293.7386364
2200030039797,12925.4,0,293.7590909
2200040413417,12925.4,0,293.7590909
1429676000000,12927.2,0,293.8
2000055649385,12927.5,0,293.8068182
1800035235562,12928.5,0,293.8295455
2000027379033,12928.8,0,293.8363636
1200060000576,12929.8,0,293.8590909
2200021422695,12930.3,0,293.8704545
1023528274120,12930.7,0,293.8795455
1460002148835,12930.8,0,293.8818182
1800060815552,12931.2,0,293.8909091
1420334000006,12931.5,0,293.8977273
1620000956165,12935.1,0,293.9795455
2100040687694,12936.1,0,294.0022727
1012360776610,12937.3,0,294.0295455
1800035236645,12937.6,0,294.0363636
1580001734359,12938,0,294.0454545
1712774100272,12939,0,294.0681818
2100041444467,12939.7,0,294.0840909
1428419000006,12940.3,0,294.0977273
1050000723381,12941,0,294.1136364
1030034747482,12942.5,0,294.1477273
1620001254615,12943.4,0,294.1681818
1800035219695,12943.7,0,294.175
1620000152986,12943.8,0,294.1772727
1713638943310,12944.4,0,294.1909091
1014572038701,12944.5,0,294.1931818
1200061716508,12944.6,0,294.1954545
1800035258685,12947.8,0,294.2681818
1800060450542,12947.9,0,294.2704545
2100041210891,12949.7,0,294.3113636
2200041031341,12949.9,0,294.3159091
1030083889971,12950,0,294.3181818
2000050467518,12950,0,294.3181818
1012495916563,12950.6,0,294.3318182
1900036000508,12950.7,0,294.3340909
2500001132531,12951,0,294.3409091
2000056706982,12951.4,0,294.35
1630000667980,12951.6,0,294.3545455
1170000236215,12953,0,294.3863636
1600000101349,12954.2,0,294.4136364
1600000004291,12955.4,0,294.4409091
2200040665774,12955.4,0,294.4409091
1800035190488,12956.9,0,294.475
1300012525164,12957,0,294.4772727
2199989640951,12957.5,0,294.4886364
1421186000005,12958.2,0,294.5045455
1600000016394,12960.1,0,294.5477273
2324569267619,12960.2,0,294.55
1300035405780,12960.4,0,294.5545455
2600002436489,12960.6,0,294.5590909
1591021234721,12960.7,0,294.5613636
2000051738605,12961.8,0,294.5863636
1300035417493,12963,0,294.6136364
1200052534127,12964.1,0,294.6386364
1591014846925,12964.5,0,294.6477273
1030068297812,12968.2,0,294.7318182
1800035303619,12968.6,0,294.7409091
1429290000007,12970.6,0,294.7863636
1592001037188,12972.7,0,294.8340909
1014572055497,12972.8,0,294.8363636
1600000114997,12974.6,0,294.8772727
1800035176650,12976,0,294.9090909
1100051068271,12976.8,0,294.9272727
1580000545125,12977,0,294.9318182
1800035238067,12981,0,295.0227273
1470000781222,12981.5,0,295.0340909
2000027404406,12982.3,0,295.0522727
2380000186529,12982.7,0,295.0613636
1591053879751,12983.9,0,295.0886364
1030069614102,12984.3,0,295.0977273
1592001104649,12985.3,0,295.1204545
1423361000000,12987.2,0,295.1636364
1800035239840,12988.2,0,295.1863636
2326524945113,12989.8,0,295.2227273
2200030094983,12990.2,0,295.2318182
2200030076326,12991.7,0,295.2659091
1800036573489,12992.8,0,295.2909091
2700000813300,12993.5,0,295.3068182
2300001110167,12993.8,0,295.3136364
2390000089158,12994.1,0,295.3204545
2000052231681,12994.6,0,295.3318182
2380000753052,12994.6,0,295.3318182
1200051498062,12994.9,0,295.3386364
1014572351279,12995.2,0,295.3454545
1100039500064,12996.2,0,295.3681818
1800061247487,12996.9,0,295.3840909
1712839982602,12997.9,0,295.4068182
1014570353033,12998.7,0,295.425
1014572249840,12999.2,0,295.4363636
1023476170848,13001.1,0,295.4795455
1630000339130,13001.6,0,295.4909091
1170000530365,13001.6,0,295.4909091
1023478463025,13002.1,0,295.5022727
2000027386661,13003,0,295.5227273
1100039657466,13005.9,0,295.5886364
1470001397609,13006.3,0,295.5977273
1200061220432,13006.4,0,295.6
1423873200000,13007,0,295.6136364
2000055916254,13007.9,0,295.6340909
1200031336190,13009.1,0,295.6613636
2199989674250,13010.1,0,295.6840909
2353194810117,13010.3,0,295.6886364
2336534592014,13011.6,0,295.7181818
1620001683160,13011.6,0,295.7181818
1200021887134,13012.5,0,295.7386364
1900038346248,13013.5,0,295.7613636
2000027463554,13014.8,0,295.7909091
2600002229638,13017.3,0,295.8477273
1023464695223,13018.3,0,295.8704545
1712841723000,13018.7,0,295.8795455
2100041319205,13018.9,0,295.8840909
1700053333685,13020.9,0,295.9295455
2000027383439,13021.4,0,295.9409091
2000056994670,13022.5,0,295.9659091
2331651086416,13024.9,0,296.0204545
1422792100000,13028.4,0,296.1
2000027461654,13029.5,0,296.125
1700051946982,13030.6,0,296.15
1800052286824,13031.5,0,296.1704545
1900060987619,13031.9,0,296.1795455
1014569230174,13033.7,0,296.2204545
2200040011910,13034.5,0,296.2386364
2200030065459,13034.8,0,296.2454545
1580000472178,13036.1,0,296.275
1507900329993,13036.3,0,296.2795455
1030081360204,13037,0,296.2954545
1600000019916,13037.8,0,296.3136364
1900023000623,13039.8,0,296.3590909
1170000778059,13042.4,0,296.4181818
1050002003364,13042.6,0,296.4227273
2000027508995,13044.8,0,296.4727273
1200050551983,13044.9,0,296.475
1050001995185,13045.1,0,296.4795455
1030064521907,13046.1,0,296.5022727
1900025054212,13046.2,0,296.5045455
1428824500002,13047.3,0,296.5295455
1900090488463,13048,0,296.5454545
2000027428833,13050.8,0,296.6090909
1014569028465,13051.9,0,296.6340909
2000027343125,13053.1,0,296.6613636
1200050045278,13056.1,0,296.7295455
1470001565450,13057.8,0,296.7681818
1570000229624,13058.7,0,296.7886364
1300035413346,13059.6,0,296.8090909
1620000765584,13059.6,0,296.8090909
1200051458654,13060,0,296.8181818
2380000667750,13062,0,296.8636364
1600000093380,13062.4,0,296.8727273
2000051333026,13062.5,0,296.875
1200061025952,13062.7,0,296.8795455
2331772745016,13063,0,296.8863636
2200042971412,13065.7,0,296.9477273
1050001421145,13066.9,0,296.975
1023534787490,13067.5,0,296.9886364
1050000608572,13067.8,0,296.9954545
1300035387147,13068.3,0,297.0068182
2100041981122,13068.3,0,297.0068182
1420320200008,13069.5,0,297.0340909
2000027445591,13069.8,0,297.0409091
1200022927898,13070,0,297.0454545
1200061232447,13070.4,0,297.0545455
1100039361375,13070.6,0,297.0590909
1591051165567,13072.5,0,297.1022727
2199989618789,13073.9,0,297.1340909
1429398000000,13075.8,0,297.1772727
2199989609250,13076.8,0,297.2
1421573100003,13077.8,0,297.2227273
1600000102360,13079.5,0,297.2613636
1900038000625,13079.9,0,297.2704545
1160000228193,13081,0,297.2954545
1800052935470,13081,0,297.2954545
2326526632038,13082.3,0,297.325
1023493240985,13082.4,0,297.3272727
2700009934917,13083.3,0,297.3477273
1012555616055,13085.2,0,297.3909091
1421431200003,13085.2,0,297.3909091
1014572271232,13085.7,0,297.4022727
2100041496553,13085.9,0,297.4068182
2336512036011,13087,0,297.4318182
2326511932017,13088.1,0,297.4568182
2380001765927,13090.2,0,297.5045455
1023498474634,13091,0,297.5227273
2366512630017,13091.2,0,297.5272727
2200030018050,13092.9,0,297.5659091
2000056964719,13093,0,297.5681818
1100039246690,13093.7,0,297.5840909
1600000014341,13093.7,0,297.5840909
2100041448443,13095.7,0,297.6295455
2000054437118,13096.2,0,297.6409091
1050002334316,13096.6,0,297.65
1050000763844,13096.9,0,297.6568182
1800053238566,13097,0,297.6590909
2000053557750,13102.8,0,297.7909091
1599045784141,13107.6,0,297.9
1900009000856,13108.2,0,297.9136364
1200026226012,13108.5,0,297.9204545
1424703200005,13109,0,297.9318182
1100051101724,13109.2,0,297.9363636
1014569199588,13110.3,0,297.9613636
1023529532681,13112.7,0,298.0159091
2000057940514,13113.2,0,298.0272727
1900092435301,13114.1,0,298.0477273
1900060052292,13114.7,0,298.0613636
1800052117718,13115.4,0,298.0772727
1200062525973,13115.5,0,298.0795455
1419306130007,13116.3,0,298.0977273
1900003001117,13117.4,0,298.1227273
2000056127229,13118,0,298.1363636
1015685731595,13118.8,0,298.1545455
1900013405160,13118.9,0,298.1568182
1300052286130,13119.1,0,298.1613636
1900023427755,13119.9,0,298.1795455
1160000186551,13120.8,0,298.2
1570000053777,13123.1,0,298.2522727
2200030054299,13124.2,0,298.2772727
1470001615206,13125.8,0,298.3136364
2331259473310,13125.9,0,298.3159091
1100039370069,13130.4,0,298.4181818
1600000104251,13130.7,0,298.425
1200050685171,13131.4,0,298.4409091
1591157076581,13131.8,0,298.45
1900091003172,13132.9,0,298.475
2300001102538,13133.9,0,298.4977273
1900008001158,13134.4,0,298.5090909
1591021800438,13134.4,0,298.5090909
2000027407851,13135.9,0,298.5431818
1300008244360,13136.3,0,298.5522727
2000008133361,13139.6,0,298.6272727
2000056829105,13141.1,0,298.6613636
1200061901851,13142.2,0,298.6863636
1640000308324,13142.6,0,298.6954545
1900060334975,13142.8,0,298.7
2310757743618,13144.4,0,298.7363636
1300060710936,13144.5,0,298.7386364
2000027405678,13146.9,0,298.7931818
1423560000000,13148.6,0,298.8318182
1580000146666,13148.8,0,298.8363636
1591017059660,13148.9,0,298.8386364
1580000418533,13149.5,0,298.8522727
1591124508542,13149.7,0,298.8568182
2380001307177,13151.3,0,298.8931818
1200061847716,13152.4,0,298.9181818
1200061688393,13152.9,0,298.9295455
2700006246205,13153.3,0,298.9386364
1800060132260,13157.2,0,299.0272727
2200019217568,13157.5,0,299.0340909
1591047987383,13158.3,0,299.0522727
1800051492156,13159.2,0,299.0727273
1100003838770,13160.6,0,299.1045455
2200032051936,13162.7,0,299.1522727
1600000131005,13163.4,0,299.1681818
2000027889770,13163.4,0,299.1681818
1591039089040,13163.5,0,299.1704545
2200030066578,13164,0,299.1818182
1900026137739,13165.4,0,299.2136364
1014572243174,13169.1,0,299.2977273
2199989629503,13170,0,299.3181818
1030028356247,13171.4,0,299.35
1600000097844,13172.5,0,299.375
1800060245007,13174.1,0,299.4113636
1412589013004,13174.8,0,299.4272727
2300000125047,13176.8,0,299.4727273
2200030015397,13177.4,0,299.4863636
1200028874470,13177.4,0,299.4863636
1460000618900,13177.6,0,299.4909091
2000027501420,13179,0,299.5227273
1900048318284,13180,0,299.5454545
1900061096510,13180.3,0,299.5522727
1050002997839,13180.3,0,299.5522727
1580000017534,13181.4,0,299.5772727
2000003415214,13181.5,0,299.5795455
1800035323475,13182.5,0,299.6022727
2200030069124,13182.9,0,299.6113636
1411185591007,13183.6,0,299.6272727
1200035748618,13186.5,0,299.6931818
1014568458525,13186.9,0,299.7022727
1470001342752,13186.9,0,299.7022727
1014568262565,13187.5,0,299.7159091
2199989648871,13188.4,0,299.7363636
2700007962684,13189.5,0,299.7613636
1100039370858,13191.1,0,299.7977273
2500022174449,13191.7,0,299.8113636
1200010173139,13191.9,0,299.8159091
1160001448175,13192.2,0,299.8227273
1800023140140,13193.3,0,299.8477273
1170001314149,13193.3,0,299.8477273
2700002330156,13193.9,0,299.8613636
2000057100724,13194.2,0,299.8681818
2200041171493,13194.3,0,299.8704545
1300035389074,13197.1,0,299.9340909
1717117875000,13197.7,0,299.9477273
1300011562494,13198.2,0,299.9590909
2300000225284,13200.2,0,300.0045455
1200061829568,13200.3,0,300.0068182
1470000524027,13200.3,0,300.0068182
2200040926792,13200.9,0,300.0204545
2200011033755,13203,0,300.0681818
2000050777988,13203.4,0,300.0772727
1580001464150,13203.8,0,300.0863636
1900024139869,13204.2,0,300.0954545
1170000062106,13204.5,0,300.1022727
1591013858450,13208.6,0,300.1954545
2000027336703,13209.4,0,300.2136364
1416115013005,13209.6,0,300.2181818
1900070380835,13209.9,0,300.225
2000053086740,13211.4,0,300.2590909
2199989633021,13212.2,0,300.2772727
2600001645086,13212.7,0,300.2886364
2200030074904,13213.9,0,300.3159091
1600000118459,13215,0,300.3409091
1900027186620,13215.4,0,300.35
1800030870524,13216.3,0,300.3704545
1200010202028,13217,0,300.3863636
1200010050809,13220.1,0,300.4568182
1591021772905,13221.7,0,300.4931818
2200014433814,13222.4,0,300.5090909
1800035291380,13223.8,0,300.5409091
1428144100003,13224.9,0,300.5659091
1715272151088,13226.3,0,300.5977273
1300035427818,13228.9,0,300.6568182
1428956100006,13230.2,0,300.6863636
1580000405906,13231.5,0,300.7159091
1800035302554,13233.8,0,300.7681818
2500021814709,13235,0,300.7954545
1800060630799,13235.3,0,300.8022727
1900090141606,13235.6,0,300.8090909
1580001161381,13236,0,300.8181818
2000027358488,13236.2,0,300.8227273
1900030044494,13237.2,0,300.8454545
2100041501628,13237.8,0,300.8590909
1800061045895,13238,0,300.8636364
1800060515571,13238,0,300.8636364
1800035342352,13239.2,0,300.8909091
1100039225627,13239.7,0,300.9022727
2200030350489,13241,0,300.9318182
